,Close
116,0.007498518348187421
117,0.007498518348187421
118,0.007891788817068784
119,0.007143306678448556
120,0.007650750703064065
121,0.007346283151617415
122,0.006927642044436622
123,0.007079874399313268
124,0.0069530155244294095
125,0.007067189080163553
126,0.006826153807852193
127,0.006978386162728837
128,0.006991071481878552
129,0.007016444961871338
130,0.006889583245294121
131,0.006813465647009119
132,0.0071813654775910556
133,0.0077776124196412815
134,0.007485833029037705
135,0.0075873212656221364
136,0.007828356537933496
137,0.008361174042541794
138,0.0087259025433363
139,0.008868620908850662
140,0.009122341500311736
141,0.009350694295166741
142,0.009414123732608672
143,0.009705905964905606
144,0.010213349989521114
145,0.010010370674658896
146,0.00919845909859674
147,0.00992156775722418
148,0.009287262016031455
149,0.00919845909859674
150,0.009058912062869807
151,0.009109656181162022
152,0.008878134898212943
153,0.008548296708466869
154,0.009648816345345174
155,0.009502926650043387
156,0.009728105273417609
157,0.008843247428857875
158,0.007929847616211285
159,0.008196256368515434
160,0.0077776124196412815
161,0.007270168395025773
162,0.008196256368515434
163,0.0025636137709858235
164,0.0022591462195391747
165,0.0018658757506578101
166,0.002132284502961958
167,0.0018151316323655954
168,0.0018405022706650229
169,0.0017516993532303072
170,0.001574093518360875
171,0.0013203729268997997
172,0.0013964876834914428
173,0.0018151316323655954
174,0.0017009552349380925
175,0.00142186116348423
176,0.00142186116348423
177,0.0011808258911728694
178,0.0012949994469070134
179,0.0014726052817764456
180,0.0011681377303297967
181,0.0010920229737381533
182,0.0010920229737381533
183,0.001104708292887867
184,0.0012569406477645124
185,0.001307684766056727
186,0.001497978761769232
187,0.0018658757506578101
188,0.0018531904315080955
189,0.001688269915788378
190,0.0016628964357955915
191,0.0014091758443345163
192,0.0014345464826339446
193,0.0012061965294722973
194,0.001269628808607585
195,0.0014472346434770173
196,0.0013711170451920153
197,0.001193511210322583
198,0.0010920229737381533
199,0.0011808258911728694
200,0.0011554524111800821
201,0.0010920229737381533
202,0.0012569406477645124
203,0.0011300789311872953
204,0.0009968745550352214
205,0.0009017289780256484
206,0.0006860643440137152
207,0.0008002407414412181
208,0.0007241231431562166
209,0.000787555422291504
210,0.0002420497568401351
211,0.0002420497568401351
212,0.000394284953410139
213,0.0004196555917095673
214,0.0004577143908520687
215,0.00038159963426042526
216,0.00026742323683292234
217,0.0001913056385479204
218,0.00022936443769042136
219,0.00017862031939820623
220,0.00025473791768320774
221,0.0001913056385479204
222,0.00038159963426042526
223,0.00031816735512513747
224,0.00034354083511792385
225,0.00034354083511792385
226,0.00035622615426763845
227,0.00035622615426763845
228,0.0006606937057142869
229,0.0008002407414412181
230,0.0006606937057142869
231,0.0006987525048567879
232,0.0008256142214340054
233,0.0006987525048567879
234,0.0009905318954603645
235,0.0008256142214340054
236,0.0008129260605909327
237,0.000749496623149003
238,0.0011300789311872953
239,0.0012949994469070134
240,0.0012442553286147978
241,0.001497978761769232
242,0.001497978761769232
243,0.001383802364341729
244,0.001307684766056727
245,0.0017390140340805935
246,0.0017516993532303072
247,0.0017263287149308789
248,0.0016248404783464495
249,0.0015233494000686603
250,0.0014345464826339446
251,0.0016248404783464495
252,0.0015487228800614467
253,0.0015487228800614467
254,0.001218881848622011
255,0.0013330582460495143
256,0.001218881848622011
257,0.0012949994469070134
258,0.0014091758443345163
259,0.001193511210322583
260,0.0010539641745956519
261,0.0011681377303297967
262,0.0011554524111800821
263,0.0011554524111800821
264,0.0012949994469070134
265,0.001269628808607585
266,0.0010412760137525792
267,0.001142767092030368
268,0.0012442553286147978
269,0.0014726052817764456
270,0.0017009552349380925
271,0.0016502111166458778
272,0.0015614081992111613
273,0.0014472346434770173
274,0.0011173936120375816
275,0.001307684766056727
276,0.0014852906009261593
277,0.0013330582460495143
278,0.0013203729268997997
279,0.0015106640809189466
280,0.0013330582460495143
281,0.00142186116348423
282,0.0017263287149308789
283,0.0020054227863847414
284,0.001757789102096311
285,0.0019790348218631806
286,0.0018369501539676346
287,0.001910024298666314
288,0.0018166547800054357
289,0.0017192244815361023
290,0.0014452028327261103
291,0.0012949994469070134
292,0.0015730790338321014
293,0.0015162451666738837
294,0.0015060974796927838
295,0.0018105650311394327
296,0.0017618498819047652
297,0.0018876971139532082
298,0.0016887785788994446
299,0.0014776805461136741
300,0.0019627973860160777
301,0.0025575240221198206
302,0.0024194972923393715
303,0.0022591462195391747
304,0.002214491850112963
305,0.002354544707257602
306,0.002348454958391599
307,0.002654954320589155
308,0.002510837841942702
309,0.002600149422488485
310,0.0027341153724604783
311,0.0024032598564922686
312,0.0025636137709858235
313,0.0024032598564922686
314,0.0023240988046209442
315,0.002204341321438506
316,0.0020054227863847414
317,0.0019749768837480836
318,0.002064285622600508
319,0.002041958437887402
320,0.002228700316902518
321,0.0021170615516436296
322,0.0021130007718351746
323,0.0021190905207011776
324,0.0021069110229691708
325,0.00205210896656186
326,0.002046019217695857
327,0.0019567076371500747
328,0.0016948654860720895
329,0.001351833314065232
330,0.0013863399965103437
331,0.0015771398136405564
332,0.0015304536334634377
333,0.0015872875006216563
334,0.0015446621002529926
335,0.0017334329483256563
336,0.0016644195834354318
337,0.0014046092431083536
338,0.0014594112995156643
339,0.001491889012903229
340,0.001372131529720789
341,0.001485799264037226
342,0.0014634720793241193
343,0.0014350551457450104
344,0.0017354619173832052
345,0.001901905580742763
346,0.0018552194005656444
347,0.002206370290496054
348,0.0021576579829547453
349,0.002074436151274966
350,0.0021150325825860816
351,0.002056166904676957
352,0.002188103885591402
353,0.002175924387859396
354,0.002043990248638309
355,0.0018085332203885258
356,0.0019445309811114268
357,0.001627883931932771
358,0.001912053267723863
359,0.0022814734042522814
360,0.0023809326717791628
361,0.002200283383323409
362,0.0024316767900713783
363,0.0015568415979849985
364,0.0013883689655678918
365,0.0013924297453763467
366,0.0013031181648305644
367,0.0012117776152272349
368,0.0010859332248721494
369,0.0011102893786428042
370,0.001185392492399032
371,0.0011793027435330287
372,0.0011508858099539198
373,0.001205690708054589
374,0.001359952031988783
375,0.0012949994469070134
376,0.0012198991748441435
377,0.0012442553286147978
378,0.0011732129946670257
379,0.001203658897303683
380,0.0011975691484376796
381,0.0012117776152272349
382,0.0011387063122219134
383,0.0010798434760061464
384,0.0011224688763748106
385,0.001004740362249919
386,0.0010148908909243769
387,0.0009742944596132616
388,0.0010331572958290282
389,0.0009519672749001558
390,0.0011062314405277077
391,0.0011772737744754802
392,0.0010717247580825954
393,0.0009560252130152522
394,0.0009560252130152522
395,0.0011021706607192527
396,0.0010412760137525792
397,0.0011021706607192527
398,0.0009336980283021464
399,0.0008443892894497221
400,0.0008626556943543738
401,0.0007855236115405975
402,0.0006414099745875039
403,0.0007916133604066004
404,0.0005196235223475158
405,0.0005297712093286157
406,0.0006759166570326157
407,0.000491206588768407
408,0.00041204553689708255
409,0.00048511683990240355
410,0.00048511683990240355
411,0.000491206588768407
412,0.0003917473212415247
413,0.0003775388544519703
414,0.0005602199536586306
415,0.0006129930410083946
416,0.0006251725387404006
417,0.0005845761074292854
418,0.0007510197707888437
419,0.0009377588081106009
420,0.000992563706211271
421,0.000988502926402816
422,0.000992563706211271
423,0.0007855236115405975
424,0.0009905318954603645
425,0.0010514265424270372
426,0.0011975691484376796
427,0.0010189488290394738
428,0.0011833606816481256
429,0.0012320758308827918
430,0.0011265268144899066
431,0.0009154316233974946
432,0.0009093418745314916
433,0.0009012231566079406
434,0.0011102893786428042
435,0.0011062314405277077
436,0.001207719677112138
437,0.0013092079136965674
438,0.0013132686935050223
439,0.0011346483741068165
440,0.0011346483741068165
441,0.001142767092030368
442,0.0012686114823854525
443,0.0013173266316201192
444,0.0012848517599259135
445,0.0011874214614565801
446,0.0013964876834914428
447,0.0013010891957730164
448,0.001331535098409674
449,0.0013640128117972379
450,0.0016745701121098897
451,0.0015994669983536622
452,0.001504068510635235
453,0.001481738484228771
454,0.0016603616453203349
455,0.0016096146853347621
456,0.0018836363341447533
457,0.0021596869520122933
458,0.0019607684169585297
459,0.001912053267723863
460,0.001912053267723863
461,0.001757789102096311
462,0.0016989262658805436
463,0.0015994669983536622
464,0.001475651577056126
465,0.0015223349155398867
466,0.0016014959674112111
467,0.0017253142304021053
468,0.0015324854442143438
469,0.0015994669983536622
470,0.0016725383013589837
471,0.0016989262658805436
472,0.0018166547800054357
473,0.0018897260830107571
474,0.001782148097560323
475,0.002066317433351415
476,0.0021231513005096326
477,0.0021454784852227384
478,0.0019851245707291835
479,0.001926261734513417
480,0.0017314039792681083
481,0.001646153178530781
482,0.0016096146853347621
483,0.001629912900990319
484,0.0017415516662492082
485,0.0015548126289274505
486,0.001899873769991857
487,0.0018369501539676346
488,0.001765907820019862
489,0.0020094835661931955
490,0.002048048186753405
491,0.002056166904676957
492,0.002060227684485411
493,0.0020196312531742954
494,0.0022266685061516117
495,0.002354544707257602
496,0.0022916210912333813
497,0.002482420908363593
498,0.002502719124019151
499,0.002344397020276502
500,0.0022692939065202746
501,0.002214491850112963
502,0.0024073206363007236
503,0.002352515738200054
504,0.0024134103851667266
505,0.002330188553486947
506,0.002188103885591402
507,0.0019282907035709658
508,0.002031810750906302
509,0.0017009552349380925
510,0.0019526496990349778
511,0.0021698346389933923
512,0.0021414177054142843
513,0.001794324753598971
514,0.0017415516662492082
515,0.0020967633359880718
516,0.0022672649374627265
517,0.0021130007718351746
518,0.002222610568036515
519,0.0022855341840607355
520,0.002342368051218954
521,0.0024235580721478265
522,0.002354544707257602
523,0.0023078613687738414
524,0.0022956818710418363
525,0.0024012308874347206
526,0.002358605487066057
527,0.0023809326717791628
528,0.0023951411385687176
529,0.0022632041576542716
530,0.0022266685061516117
531,0.002076465120332514
532,0.0020987923050456198
533,0.0021008241157965267
534,0.0021414177054142843
535,0.0023017716199078384
536,0.002222610568036515
537,0.0021576579829547453
538,0.0023910803587602627
539,0.002358605487066057
540,0.002322069835563396
541,0.002228700316902518
542,0.002342368051218954
543,0.0023829616408367117
544,0.0024235580721478265
545,0.0024113785744158205
546,0.0025615819602349175
547,0.002636685073991145
548,0.002494600406095599
549,0.0024073206363007236
550,0.0023159800866973932
551,0.0022591462195391747
552,0.0021617159210698413
553,0.0022327582550176147
554,0.0020074517554422894
555,0.002200283383323409
556,0.0022632041576542716
557,0.002204341321438506
558,0.0021454784852227384
559,0.0021089428337200786
560,0.0019343804524369688
561,0.0018978448009343081
562,0.0022835023733098294
563,0.0022469667218071687
564,0.002070375371466511
565,0.002196222603514954
566,0.0025351968374067147
567,0.002468212441574039
568,0.002454003974784484
569,0.0024134103851667266
570,0.002358605487066057
571,0.0020987923050456198
572,0.0022733546863287295
573,0.0024479142259184812
574,0.0022388480038836177
575,0.002204341321438506
576,0.002204341321438506
577,0.0022489956908647176
578,0.002066317433351415
579,0.0019871563814800896
580,0.0019607684169585297
581,0.0019485889192265228
582,0.0018349211849100866
583,0.0016806570192825347
584,0.0016968972968229956
585,0.001489860043845681
586,0.0014147569300894535
587,0.0013031181648305644
588,0.0014167858991470015
589,0.0015060974796927838
590,0.0014269364278214594
591,0.0008119115760621587
592,0.0008098826070046098
593,0.0007571066779614882
594,0.0008423574786988156
595,0.0008159723558706128
596,0.0006962148726881731
597,0.0007997320783301519
598,0.0009336980283021464
599,0.0007997320783301519
600,0.0007753759245594976
601,0.0008991913458570341
602,0.0011407352812794615
603,0.000992563706211271
604,0.0008951334077419372
605,0.000852508007373274
606,0.0010514265424270372
607,0.0008910726279334831
608,0.0010372180756374832
609,0.0009621149618812557
610,0.0005094758353664155
611,0.0003795678235095183
612,0.00037347807464351533
613,0.0003653593567199639
614,0.0002740188071166335
615,0.0004221932238781816
616,0.00025169162240352766
617,0.00024763368428843075
618,0.0003856575723755213
619,0.0004688794040553007
620,0.0004343727216101884
621,0.00034100320294930915
622,0.0002699608690015366
623,0.00017659135034065777
624,0.0003288237052173032
625,0.0003876865414330693
626,0.00044249143953373985
627,0.00038159963426042526
628,0.0003795678235095183
629,0.0002983778025806459
630,0.0004161034750121786
631,0.000505415055557961
632,0.0005460114868690766
633,0.0005805181693141889
634,0.0005663097025246336
635,0.0006089351028932977
636,0.0005784863585632824
637,0.0005297712093286157
638,0.0004891776197108581
639,0.00035115088993040904
640,0.00032070498729375174
641,0.00032070498729375174
642,0.0003308526742748512
643,0.00018876800637930612
644,0.00027605061786754
645,0.0002151559709008665
646,0.00025575240221198175
647,0.00025372343315443373
648,0.00024560187353752424
649,0.00023748315561397237
650,0.0002070372529773155
651,0.0002131270018433185
652,0.0002801085559826365
653,0.00034100320294930915
654,0.0003856575723755213
655,0.00029634883352309786
656,0.000355211669738864
657,0.00035115088993040904
658,0.0003085254895617458
659,0.0003673911674708704
660,0.00032070498729375174
661,0.00032476576710220714
662,0.0002801085559826365
663,0.000282140366733543
664,0.0002131270018433185
665,0.00023951496636487888
666,0.0001847100682642092
667,0.00013193413922108757
668,0.00011366773431643667
669,9.539848771842729e-05
670,0.0002009475041113121
671,0.000282140366733543
672,0.00033491345408330616
673,0.0004140745059546306
674,0.0002922880537146429
675,0.0002009475041113121
676,0.00024763368428843075
677,0.0002922880537146429
678,0.00032070498729375174
679,0.00035724063879641246
680,0.0003186760182362037
681,0.0004668504349977522
682,0.000505415055557961
683,0.0004709083731128487
684,0.0005805181693141889
685,0.0005987845742188398
686,0.0006576474104346059
687,0.0007652282375783985
688,0.0007672572066359466
689,0.0008322097917177161
690,0.0005845761074292854
691,0.0005521012357350796
692,0.0004140745059546306
693,0.0005115048044239644
694,0.0005013542757495069
695,0.0006454707543959589
696,0.0005744284204481855
697,0.0005135337734815128
698,0.00043640169066773643
699,0.0004891776197108581
700,0.0006556184413770579
701,0.0005866050764868334
702,0.0005784863585632824
703,0.0004648186242468457
704,0.0005277422402710672
705,0.0004830878708448551
706,0.00041813528576308554
707,0.0004140745059546306
708,0.0003755098853944214
709,0.0003064965205041969
710,0.0003714491055859673
711,0.0003308526742748512
712,0.00043843350141864294
713,0.0004810589017873071
714,0.00042016425482063356
715,0.0003389742338917611
716,0.00035115088993040904
717,0.0003978370701075277
718,0.0002943170227721909
719,0.00021921675070932147
720,0.0002070372529773155
721,0.00027807958692508804
722,0.00025169162240352766
723,0.00025981034032707866
724,0.00019079981713021263
725,0.00019282878618776065
726,0.00024560187353752424
727,0.00034100320294930915
728,0.0003613014186048674
729,0.0003613014186048674
730,0.00035115088993040904
731,0.0002902590846570949
732,0.0003166442074852968
733,0.00032476576710220714
734,0.0003064965205041969
735,0.0003024357406957419
736,0.00026590008919308164
737,0.00030446755144664887
738,0.00019891853505376363
739,0.00018268109920666076
740,0.00015426416562755191
741,0.0002131270018433185
742,0.00013802388808709098
743,0.00020500828391976662
744,0.00029634883352309786
745,0.0003673911674708704
746,0.00024357290447997578
747,0.00025169162240352766
748,0.0003125862693702003
749,0.0003004067716381939
750,0.0002699608690015366
751,0.00026590008919308164
752,0.00020906622203486352
753,0.00024966265334597877
754,0.00024966265334597877
755,0.00025778137126953064
756,0.00028822727390618794
757,0.00031461523842774876
758,0.00043640169066773643
759,0.00035115088993040904
760,0.00033491345408330616
761,0.00038159963426042526
762,0.0003288237052173032
763,0.0003856575723755213
764,0.0002801085559826365
765,0.000353182700681316
766,0.0003836286033179733
767,0.0003105573003126523
768,0.0002922880537146429
769,0.00030446755144664887
770,0.0002922880537146429
771,0.0002861983048486399
772,0.00025372343315443373
773,0.0002253064995753249
774,0.00022327468882441838
775,0.00032476576710220714
776,0.00033694242314085505
777,0.0003836286033179733
778,0.00038159963426042526
779,0.0003714491055859673
780,0.00036333038766241544
781,0.00038159963426042526
782,0.00025372343315443373
783,0.0002902590846570949
784,0.00026184215107798517
785,0.00027807958692508804
786,0.0002943170227721909
787,0.0002070372529773155
788,0.0002110980327857696
789,0.0003004067716381939
790,0.00027198983805908463
791,0.00026184215107798517
792,0.00027807958692508804
793,0.0002699608690015366
794,0.0002171849399584154
795,0.00025372343315443373
796,1.6237435847102875e-05
797,9.336951866087883e-05
798,5.4804898100669665e-05
799,2.4356153770654747e-05
800,0.0
801,4.057938115096908e-06
802,7.916105187132441e-05
803,9.336951866087883e-05
804,6.495258508176956e-05
805,4.668333848376017e-05
806,0.00015020338581909695
807,0.00019079981713021263
808,0.00022327468882441838
809,0.00025169162240352766
810,0.0002699608690015366
811,0.0006028453540272947
812,0.0008890436588759342
813,0.0009194895615125915
814,0.0009905318954603645
815,0.0010514265424270372
816,0.0011041996297768007
817,0.0011265268144899066
818,0.0011021706607192527
819,0.0011387063122219134
820,0.0011529147790114679
821,0.001010830111115922
822,0.0009479064950917004
823,0.0009600859928237068
824,0.0010392470446950312
825,0.001055484480542134
826,0.0011691522148585707
827,0.001047365762618583
828,0.001010830111115922
829,0.0009803842084792646
830,0.0008788959718948343
831,0.0008504790383157251
832,0.0009093418745314916
833,0.0009174605924550435
834,0.0008180013249281617
835,0.0007449300219228403
836,0.0008240910737941647
837,0.0008788959718948343
838,0.0009438485569766039
839,0.0008728062230288314
840,0.0010453367935610342
841,0.0010290993577139317
842,0.0012178673640932378
843,0.0012219281439016924
844,0.0012341076416336983
845,0.001205690708054589
846,0.001148856840896371
847,0.0012117776152272349
848,0.0012523740465383497
849,0.0011387063122219134
850,0.001205690708054589
851,0.0012117776152272349
852,0.0012483161084232528
853,0.0012198991748441435
854,0.0013701025606632409
855,0.0014776805461136741
856,0.0013741604987783378
857,0.0013112368827541162
858,0.001366041780854786
859,0.0013761923095292439
860,0.0013173266316201192
861,0.0013701025606632409
862,0.0015791687826981053
863,0.0015710500647745534
864,0.0015203059464823378
865,0.0015588705670425466
866,0.0015568415979849985
867,0.0015000077308267809
868,0.0017090739528616435
869,0.0015974380292961133
870,0.0015426331311954437
871,0.0014533215506496613
872,0.0016157044342007651
873,0.0015446621002529926
874,0.001642092398722326
875,0.0014736197663052192
876,0.0013213874114285742
877,0.0013822792167018888
878,0.0013234163804861222
879,0.0013274771602945772
880,0.001335595878218129
881,0.0014330261766874624
882,0.0013904007763187987
883,0.001337624847275677
884,0.0014655010483816682
885,0.0014614431102665713
886,0.0016014959674112111
887,0.0017374908864407532
888,0.0015751108445830075
889,0.0015710500647745534
890,0.0016096146853347621
891,0.0016968972968229956
892,0.0018410109337760896
893,0.001926261734513417
894,0.0019749768837480836
895,0.0019952750994036415
896,0.0019709161039396295
897,0.001903934549800311
898,0.0019526496990349778
899,0.0018775465852787503
900,0.0018389819647185415
901,0.001916114047532317
902,0.002025721002040299
903,0.0018450717135845445
904,0.0018755176162212023
905,0.0018268024669865356
906,0.0019810666326140866
907,0.001920171985647414
908,0.0018186837490629837
909,0.0018897260830107571
910,0.0016644195834354318
911,0.001483770294979678
912,0.0015365433823294407
913,0.0016603616453203349
914,0.0015426331311954437
915,0.0015568415979849985
916,0.0015121872285587868
917,0.0017395226971916602
918,0.0018613091494316474
919,0.002050077155810953
920,0.0020176022841167473
921,0.0020967633359880718
922,0.0021434495161651904
923,0.0022794444351947334
924,0.00232003802481249
925,0.00237484292291316
926,0.002056166904676957
927,0.0019546786680925267
928,0.002050077155810953
929,0.002041958437887402
930,0.0019567076371500747
931,0.0020033938173271925
932,0.001924232765455869
933,0.001924232765455869
934,0.0021515682340887414
935,0.0021454784852227384
936,0.0020236920329827503
937,0.0019830956016716355
938,0.0020358686890213982
939,0.0019871563814800896
940,0.0020115125352507444
941,0.002029781781848754
942,0.001903934549800311
943,0.001782148097560323
944,0.0017090739528616435
945,0.0018694278673551984
946,0.0018876971139532082
947,0.0016928365170145406
948,0.001625854962875223
949,0.0014797095151712221
950,0.001481738484228771
951,0.0014736197663052192
952,0.0014533215506496613
953,0.001629912900990319
954,0.0015345144132718927
955,0.0015426331311954437
956,0.0015811977517556533
957,0.0017435806353067562
958,0.0017090739528616435
959,0.0016055567472196652
960,0.001629912900990319
961,0.0015690210957170054
962,0.0016096146853347621
963,0.001487828233094774
964,0.0014736197663052192
965,0.001642092398722326
966,0.0015771398136405564
967,0.0014309943659365563
968,0.0014208466789554564
969,0.001372131529720789
970,0.0014046092431083536
971,0.001335595878218129
972,0.001366041780854786
973,0.001357923062931235
974,0.0014797095151712221
975,0.0015548126289274505
976,0.001629912900990319
977,0.0016563008655118808
978,0.0016745701121098897
979,0.0016563008655118808
980,0.0018369501539676346
981,0.0018207127181205326
982,0.0019222009547049629
983,0.002078494089390062
984,0.0020054227863847414
985,0.0021535972031462903
986,0.0022327582550176147
987,0.0022489956908647176
988,0.0019749768837480836
989,0.0019485889192265228
990,0.0019506178882840717
991,0.001926261734513417
992,0.0018389819647185415
993,0.001916114047532317
994,0.0020074517554422894
995,0.0020196312531742954
996,0.001907992487915408
997,0.0019404702013029718
998,0.001916114047532317
999,0.0018673988982976504
1000,0.0018552194005656444
1001,0.0017598209128472171
1002,0.0018876971139532082
1003,0.0019465599501689748
1004,0.001938441232245423
1005,0.0020013648482696445
1006,0.0021678056699358443
1007,0.0021535972031462903
1008,0.0020054227863847414
1009,0.002037900499772305
1010,0.002058198715427863
1011,0.0018978448009343081
1012,0.0018836363341447533
1013,0.0018410109337760896
1014,0.0018755176162212023
1015,0.0019668581658245326
1016,0.0020135415043082924
1017,0.002192161823706499
1018,0.002212460039362057
1019,0.0021698346389933923
1020,0.002192161823706499
1021,0.0024438562878033843
1022,0.002764561275097136
1023,0.002614357889278039
1024,0.0028376325781024575
1025,0.0029553610922273487
1026,0.0028477831067769154
1027,0.0029310020967633368
1028,0.0027056984388813695
1029,0.0025778222377753784
1030,0.002652922509838248
1031,0.0025473734934453635
1032,0.0025859409556989303
1033,0.0025859409556989303
1034,0.002470244252324945
1035,0.002512869652693609
1036,0.002790949239618697
1037,0.0028254559220638096
1038,0.0030020444307111093
1039,0.0030040762414620154
1040,0.0028254559220638096
1041,0.0028396643888533636
1042,0.002918825440724688
1043,0.0030852662623908887
1044,0.0029858069948640064
1045,0.002880257978471121
1046,0.002924915189590691
1047,0.00302843239523267
1048,0.002803125895657345
1049,0.0027442630594415782
1050,0.0032841847974446514
1051,0.0032598286436739976
1052,0.003091356011256891
1053,0.0029655087792084486
1054,0.0029655087792084486
1055,0.0029756593078829065
1056,0.0029594190303424456
1057,0.0028437223269684605
1058,0.002805157706408251
1059,0.0027056984388813695
1060,0.002770651023963139
1061,0.0025697035198518274
1062,0.002628566356067594
1063,0.002642774822857148
1064,0.0027462920284991262
1065,0.0027320835617095723
1066,0.002750352808307582
1067,0.0026711917564362577
1068,0.0028457512960260094
1069,0.0028782290094135723
1070,0.0028559018247004664
1071,0.0028295138601789056
1072,0.0027442630594415782
1073,0.0028295138601789056
1074,0.0027097563769964664
1075,0.002758471526231133
1076,0.0028396643888533636
1077,0.002886347727337124
1078,0.0031035355089888968
1079,0.0031238337246444546
1080,0.00305482035975423
1081,0.003032493175041124
1082,0.003032493175041124
1083,0.003207052714630875
1084,0.0031015036982379907
1085,0.003178635781051767
1086,0.0033877048447799886
1087,0.003497311799287971
1088,0.003466865896651313
1089,0.003576472851159295
1090,0.003450625619110852
1091,0.0035663251641781953
1092,0.003982428639190374
1093,0.003996637105979927
1094,0.004016935321635487
1095,0.003899209649203953
1096,0.0040352045682334955
1097,0.004177289236129041
1098,0.004071740219736155
1099,0.004177289236129041
1100,0.003931684520898159
1101,0.003933716331649066
1102,0.003941835049572616
1103,0.003893119900337949
1104,0.0036454862160495197
1105,0.003619098251527958
1106,0.003505430517211521
1107,0.0034546863989193062
1108,0.0034323592142062004
1109,0.0032517099257504457
1110,0.0032679473615975494
1111,0.00334101866460287
1112,0.004020996101443941
1113,0.0038728216846823913
1114,0.0038261355045052727
1115,0.0038728216846823913
1116,0.0037550931705575
1117,0.003767272668289507
1118,0.0035683541332357433
1119,0.0036820218675521796
1120,0.003919507864859511
1121,0.003887030151471947
1122,0.003962133265228174
1123,0.003901238618261501
1124,0.00374697445263395
1125,0.0036881116164181825
1126,0.003789599853002613
1127,0.0037084098320737404
1128,0.003381615095913985
1129,0.003487164112306871
1130,0.0037347977965953003
1131,0.003631277749259964
1132,0.003501372579096425
1133,0.0035967710668148513
1134,0.0035845915690828453
1135,0.003602860815680855
1136,0.003779452166021513
1137,0.0035703831022932913
1138,0.003588652348891301
1139,0.0036454862160495197
1140,0.0038220775663901766
1141,0.004045352255214596
1142,0.004372146991374349
1143,0.004309223375350129
1144,0.004262540036866368
1145,0.004337640308929238
1146,0.004615722737547684
1147,0.00457512630623657
1148,0.0044878436947483336
1149,0.0045954245218921275
1150,0.004715182005074566
1151,0.00458324502416012
1152,0.0046177517066052325
1153,0.004560917839447013
1154,0.004540619623791457
1155,0.004481756787575689
1156,0.004715182005074566
1157,0.004875533077874762
1158,0.004991229781248748
1159,0.00505212442821542
1160,0.00483087870844855
1161,0.004901921042396323
1162,0.00490597898051142
1163,0.004954694129746086
1164,0.005058214177081424
1165,0.005188119347244963
1166,0.0052023278140345165
1167,0.0051860903781874145
1168,0.005210446531958068
1169,0.00532817504608296
1170,0.005585956417352491
1171,0.005378919164375176
1172,0.005265251430058739
1173,0.0051698501006469545
1174,0.005108958295373639
1175,0.005405307128896737
1176,0.006466881358304874
1177,0.0065724303746977596
1178,0.007029130281021053
1179,0.006962148726881735
1180,0.006972296413862834
1181,0.00706769774327462
1182,0.006960119757824186
1183,0.006988536691403296
1184,0.007073787492140623
